annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
13000,7.9000001,20,37,0,0,8,18,1,0,0,0,1,0,1,1645,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.92,2706025,.2431685,7.4054961,64,400,9.4727049,.097283103,.095599197
15000,8.3299999,21,37,2,1,8,18,0,0,0,1,1,0,1,1800,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.76,3240000,.21074601,7.495542,64,441,9.6158056,.084311999,.082852699
14500,6.4400001,8,26,0,0,4,18,0,0,1,1,1,0,1,2250,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.4,5062500,.21801309,7.7186861,16,64,9.5819035,.087219298,.085709698
20000,9.5200005,34,50,2,1,15,18,0,1,0,1,1,1,1,2100,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.51,4410000,.15805949,7.649693,225,1156,9.9034872,.063234001,.0621395
15400,8.5600004,30,48,2,1,8,16,0,0,1,0,1,0,1,1800,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.76,3240000,.20527209,7.495542,64,900,9.6421232,.082122102,.080700703
30000,11.76,27,43,1,1,2,12,0,0,1,1,1,1,1,2550,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.24,6502500,.105373,7.8438492,4,729,10.30895,.042156,.041426301
16500,6.2199998,5,27,0,1,.5,18,0,1,0,1,1,0,1,2652,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.1900001,7033104,.1915873,7.88307,.25,25,9.7111158,.076647297,.075320601
17000,4.6700001,19,35,2,1,2,18,1,0,0,1,1,0,1,3640,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,.87,13200000,.1859524,8.1997395,4,361,9.7409687,.0743929,.073105298
12500,5,12,28,0,1,2,18,0,1,0,1,1,0,1,2500,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.26,6250000,.25289521,7.8240461,4,144,9.4334841,.1011744,.0994232
16000,9.9200001,32,50,0,0,15,18,0,0,0,0,1,1,1,1612.5,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,2.1800001,2600156,.22017691,7.385541,225,1024,9.6803436,.1466469,.063639402
14150,4.7199998,37,53,0,1,2,16,0,0,0,1,1,0,1,3000,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,1.17,9000000,.2489633,8.0063677,4,1369,9.5574703,.16581979,.071959697
16000,10.81,22,42,1,1,15,18,0,0,0,1,1,1,1,1480,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,2.3800001,2190400,.22017691,7.299798,225,484,9.6803436,.1466469,.063639402
13300,7.3400002,14,30,0,0,2,18,0,0,0,0,1,0,1,1813,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,1.9400001,3286969,.2648744,7.502738,4,196,9.4955196,.17641731,.076558597
16500,8.5900002,32,48,2,1,8,18,0,1,0,1,1,0,1,1920,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,1.83,3686400,.2135049,7.560081,64,1024,9.7111158,.142203,.061710902
14600,5.0999999,34,54,7,0,4,18,0,0,1,1,0,0,1,2860,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,1.23,8179600,.24128971,7.9585772,16,1156,9.5887766,.1607089,.0697418
22000,12.73,26,46,0,0,15,18,0,0,1,0,1,0,1,1728,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,2.04,2985984,.16012859,7.45472,225,676,9.9987974,.1066523,.0462832
22050,15.75,35,63,1,0,15,18,1,0,0,0,1,1,1,1400,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,2.52,1960000,.1597655,7.2442269,225,1225,10.00107,.1064104,.046178199
14200,5.1599998,9,36,2,1,.5,18,0,1,0,1,0,0,1,2750,0,0,0,0,0,0,0,0,1,634.16998,347.92001,235.42,399.25,1616.76,.58999997,7562500,.1138563,7.9193559,.25,81,9.560997,.0281162,.069161303
14586,5.2600002,40,55,0,1,8,12,1,0,0,1,0,0,1,2773,0,0,0,0,0,0,0,0,1,709.77002,254.05,575.90997,0,1539.73,.56,7689529,.1055622,7.9276848,64,1600,9.5878172,0,.066078402
17000,5.9000001,33,49,3,1,15,18,0,1,0,1,1,0,1,2880,0,0,0,0,0,0,0,0,1,1312.84,0,946.10999,1231.4399,3490.3899,1.21,8294400,.20531709,7.9655461,225,1089,9.7409687,.072437599,.077225901
12936,6,13,44,4,1,2,14,0,1,0,0,1,0,1,2156,0,0,0,0,0,0,0,0,1,637.51001,0,748.07001,0,1385.58,.63999999,4648336,.1071104,7.6760101,4,169,9.4677696,0,.049281899
6659.9902,3.3299999,10,26,0,1,.5,13,0,1,0,1,1,0,0,2000,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.51999998,4000000,.15491609,7.600903,.25,100,8.8038731,.039262801,.075642698
7679.9902,3.2,9,25,0,0,4,13,0,0,0,1,1,0,0,2400,0,0,0,0,0,0,0,0,1,353.82999,149.95,266.47,261.48999,1031.74,.43000001,5760000,.1343413,7.7832241,16,81,8.9463739,.0340482,.065596402
9399.9902,4.6999998,7,26,1,0,4,12,0,1,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,490.98999,237.99001,443.06,390.29999,1562.34,.77999997,4000000,.1662066,7.600903,16,49,9.1484642,.0415213,.077551097
12000,6.1199999,50,64,0,1,8,8,1,0,0,1,1,1,0,1960,0,0,0,0,0,0,0,0,1,542.45001,319.45001,821.27002,0,1683.17,.86000001,3841600,.1402642,7.5806999,64,2500,9.392662,0,.071824998
11739,5.46,3,22,0,0,2,13,0,1,0,0,1,0,0,2150,0,0,0,0,0,0,0,0,1,98.57,0,133.13,21.790001,253.49001,.12,4622500,.0215938,7.673223,4,9,9.3706722,.0018562,.0083967997
12364.8,6.4400001,20,37,2,1,15,13,0,1,0,0,1,1,0,1920,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.90002,2103.55,1.1,3686400,.1701241,7.560081,225,400,9.4226093,.043421701,.079663999
12500,7.29,31,47,4,1,8,12,1,0,0,1,1,1,0,1715,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.90002,2103.55,1.23,2941225,.168284,7.4471679,64,961,9.4334841,.042952001,.078802399
10700,6.1100001,7,23,0,1,2,18,1,0,0,0,1,1,1,1750,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.92000002,3062500,.15088131,7.467371,4,49,9.2779989,.037777599,.075822398
8789.7598,4.3600001,8,27,1,1,4,14,0,0,1,0,1,0,1,2016,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.80000001,4064256,.1836717,7.608871,16,64,9.0813427,.045987599,.092300601
11000,5.9899998,16,32,0,1,8,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.88,3376406,.14676639,7.516161,64,256,9.3056507,.036747299,.073754497
9199,4.5999999,6,22,0,0,2,12,0,1,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.81,4000000,.1755006,7.600903,4,36,9.1268501,.043941699,.0881944
8519.9902,4.2600002,25,44,0,0,2,12,0,1,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.81,4000000,.18948729,7.600903,4,625,9.0501709,.047443699,.095223099
9600,4.8000002,1,23,0,0,.5,16,0,0,1,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.81,4000000,.1681698,7.600903,.25,1,9.1695185,.0421062,.084510401
11662,6.8000002,8,24,0,0,.5,18,0,1,0,0,1,0,1,1715,0,0,0,0,0,0,0,0,1,553.66998,257.63,398.91,404.22,1614.4301,.94,2941225,.1384351,7.4471679,.25,64,9.3640909,.0346613,.0695678
22000,9.1700001,10,35,2,1,2,18,0,0,0,1,1,0,1,2400,0,0,0,0,0,0,0,0,1,882.57001,343.34,540.58002,885.91998,2652.4099,1.11,5760000,.1205641,7.7832241,4,100,9.9987974,.040269099,.055723201
16000,5.23,23,39,3,1,.5,6,0,0,1,1,1,0,1,3060,0,0,0,0,0,0,0,0,1,882.57001,343.34,540.58002,885.91998,2652.4099,.87,9363600,.1657756,8.0261698,.25,529,9.6803436,.055369999,.076619402
22000,8.3299999,38,52,0,0,.5,18,0,0,1,0,1,0,1,2640,0,0,0,0,0,0,0,0,1,882.57001,343.34,540.58002,885.91998,2652.4099,1,6969600,.1205641,7.8785338,.25,1444,9.9987974,.040269099,.055723201
15312.5,6.25,8,28,0,1,.5,18,0,1,0,1,1,0,1,2450,0,0,0,0,0,0,0,0,1,1121.6,298.26999,69.769997,146.87,1636.51,.67000002,6002500,.1068741,7.803843,.25,64,9.636425,.0095915003,.092726201
20700,10,22,40,1,1,2,12,0,1,0,1,1,1,1,2070,0,0,0,0,0,0,0,0,1,1885,0,603.66998,1152.67,3641.3401,1.76,4284900,.1759101,7.635304,4,484,9.9378891,.055684499,.091062799
9000,4,3,21,0,0,.5,10,0,0,1,1,0,0,0,2250,0,1,0,0,0,0,0,0,0,413.59,176.72,467.85001,0,1058.16,.47,5062500,.1175733,7.7186861,.25,9,9.1049805,0,.065590002
9600,5,1,20,0,0,.5,13,0,0,1,1,1,0,0,1920,0,1,0,0,0,0,0,0,0,233.97,0,41.200001,0,275.17001,.14,3686400,.028663499,7.560081,.25,1,9.1695185,0,.0243719
14280,5.0999999,12,28,3,1,.5,16,0,0,1,1,1,0,0,2800,0,1,0,0,0,0,0,0,0,139.56,0,356.26001,0,495.82001,.18000001,7840000,.0347213,7.9373751,.25,144,9.5666151,0,.0097730998
7500,4.29,25,46,1,0,8,12,0,1,0,0,1,0,1,1750,0,1,0,0,0,0,0,0,0,300.5,73,0,0,373.5,.20999999,3062500,.049800001,7.467371,64,625,8.922658,0,.049800001
16000,8.1599998,40,53,0,1,15,16,0,0,1,1,1,0,1,1960,0,1,0,0,0,0,0,0,0,995.69,408.10999,917.51001,1452.01,3773.3201,1.9299999,3841600,.2358325,7.5806999,225,1600,9.6803436,.090750597,.087737501
30000,12.63,22,38,1,1,8,13,0,0,0,1,1,1,1,2375,0,1,0,0,0,0,0,0,0,995.69,408.10999,917.51001,1452.01,3773.3201,1.59,5640625,.1257773,7.7727528,64,484,10.30895,.048400301,.046793301
9164.9902,4.6999998,16,33,1,1,8,10,0,0,1,1,0,1,0,1950,0,1,0,0,0,0,0,0,0,1105.41,0,1556.5,1915.6899,4577.6001,2.3499999,3802500,.49946591,7.5755849,64,256,9.1231461,.2090226,.1206122
10210.7,5.1700001,12,27,2,0,4,10,0,1,0,1,1,1,0,1975,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03003,421.64999,1444.76,.73000002,3900625,.14149471,7.5883241,16,144,9.2311916,.041294899,.0445689
9214.3896,4.4299998,35,51,2,1,.5,6,0,1,0,1,1,1,0,2080,0,0,1,0,0,0,0,0,0,124,0,136.07001,0,260.07001,.13,4326400,.028224301,7.6401229,.25,1225,9.1285219,0,.0134572
16000,7.5700002,45,63,0,1,25,13,1,0,0,1,1,1,0,2115,0,0,1,0,0,0,0,0,0,674.78003,145.13,874.28998,797.09003,2491.29,1.1799999,4473225,.1557056,7.6568098,625,2025,9.6803436,.049818099,.0512444
17012.801,6.1999998,17,33,2,1,15,12,0,1,0,1,1,1,0,2744,0,0,1,0,0,0,0,0,0,871.48999,0,1404.89,978.42999,3254.8101,1.1900001,7529536,.1913154,7.917172,225,289,9.7417212,.0575114,.051225498
13160,7,40,56,0,1,15,13,0,0,0,1,1,0,0,1880,0,0,1,0,0,0,0,0,0,266.64999,0,668.41998,0,935.06989,.5,3534400,.0710539,7.5390272,225,1600,9.4849377,0,.0202622
7915.3799,3.8499999,4,21,3,0,2,16,0,0,0,0,0,0,1,2058,0,0,1,0,0,0,0,0,0,362.79999,64,390,195.2,1012,.49000001,4235364,.1278524,7.6294899,4,16,8.9765635,.0246608,.053920299
13200,6.8800001,20,45,1,1,15,12,0,0,1,0,1,0,1,1920,0,0,1,0,0,0,0,0,0,905.65002,219.82001,998.96997,1230.22,3354.6599,1.75,3686400,.25414091,7.560081,225,400,9.4879723,.093198501,.085262902
35000,16.34,25,47,1,1,15,13,0,1,0,1,1,0,1,2142,0,0,1,0,0,0,0,0,0,710.69,187.31,776.66998,0,1674.67,.77999997,4588164,.047847699,7.6694951,225,625,10.4631,0,.025657101
7659.9902,3.8299999,7,26,0,0,8,12,0,1,0,0,1,1,0,2000,0,0,1,0,0,0,0,0,0,355.32999,104.64,466.88,409.34,1336.1899,.67000002,4000000,.1744376,7.600903,64,49,8.9437656,.053438701,.060048401
7650,3.75,4,24,0,0,.5,12,0,0,0,0,1,0,0,2040,0,0,1,0,0,0,0,0,0,101.39,0,115.64,0,217.03,.11,4161600,.0283699,7.6207051,.25,16,8.942461,0,.0132536
17216.6,7.3200002,16,33,4,1,15,12,0,1,0,1,1,1,0,2352,0,0,1,0,0,0,0,0,0,898.54999,203.74001,1332.61,1235.02,3669.9199,1.5599999,5531904,.21316171,7.763021,225,256,9.7536297,.071734302,.064024799
8100,4.0500002,7,24,1,1,15,10,0,0,1,1,1,0,1,2000,0,0,1,0,0,0,0,0,0,642.34003,0,415.94,667.16998,1725.45,.86000001,4000000,.21301851,7.600903,225,49,8.9996185,.082366697,.079301201
6526.7998,3.3299999,17,33,0,0,8,10,1,0,0,0,1,0,0,1960,0,0,0,1,0,0,0,0,0,228.5,0,325.85001,253.87,808.21997,.41,3841600,.123831,7.5806999,64,289,8.7836723,.038896501,.0350095
5319.9902,2.6600001,11,30,1,1,8,10,0,0,1,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,228.5,0,325.85001,253.87,808.21997,.40000001,4000000,.1519213,7.600903,64,121,8.5792255,.04772,.0429512
5879.9902,2.8,3,20,0,0,.5,8,0,0,1,0,1,0,0,2100,0,0,0,1,0,0,0,0,0,236.03999,0,83.059998,0,319.10001,.15000001,4410000,.0542688,7.649693,.25,9,8.6793108,0,.040142901
5500,2.75,26,47,2,1,8,6,1,0,0,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,138.91,0,198.05,0,336.95999,.17,4000000,.061265498,7.600903,64,676,8.6125031,0,.025256401
19824.699,9.04,4,24,0,1,2,16,0,0,0,1,1,1,0,2193,0,0,0,1,0,0,0,0,0,857.53003,203.89999,853.38,1055.12,2969.9299,1.35,4809249,.1498096,7.6930261,4,16,9.8946838,.0532225,.0535408
5605.6001,2.5999999,10,27,2,1,4,10,0,0,1,0,0,1,0,2156,0,0,0,1,0,0,0,0,0,380.32999,0,402.04001,211.59,993.96002,.46000001,4648336,.1773155,7.6760101,16,100,8.6315212,.037746198,.067848198
17860,10,41,57,0,1,25,12,0,0,0,1,1,1,0,1786,0,0,0,1,0,0,0,0,0,1023.75,227.03,1054.58,1260.8,3566.1599,2,3189796,.199673,7.4877338,625,1681,9.7903175,.070593499,.0700325
12397,7,28,45,3,1,25,12,0,1,0,1,1,1,0,1771,0,0,0,1,0,0,0,0,0,947.65002,7.48,1323.8,1057.17,3336.1001,1.88,3136441,.2691054,7.4793,625,784,9.42521,.085276298,.077045299
18500,7.9499998,18,34,3,1,15,18,0,1,0,1,1,0,1,2327.5,0,0,0,1,0,0,0,0,0,1075.51,252.53,906.54999,1426.42,3661.01,1.5700001,5417256,.1978924,7.7525501,225,324,9.8255262,.077103801,.071785897
5040,3,16,16,0,0,.5,10,0,1,0,1,1,0,0,1680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2822400,0,7.426549,.25,256,8.5251617,0,0
9879.9902,4.9400001,11,28,0,0,8,12,0,1,0,0,1,1,1,2000,0,0,0,0,1,0,0,0,0,314.25,0,587.65002,316.85001,1218.75,.61000001,4000000,.1233554,7.600903,64,121,9.198267,.032069899,.0318067
15000,8,7,25,0,1,8,12,1,0,0,1,1,1,1,1875,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.67999,1416.8199,3610.45,1.9299999,3515625,.2406967,7.5363641,64,49,9.6158056,.094454698,.089929998
16000,7.4099998,26,42,3,1,15,12,0,0,1,1,1,0,1,2160,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.67999,1416.8199,3610.45,1.67,4665600,.2256531,7.6778641,225,676,9.6803436,.088551201,.084309399
11016,5.0999999,17,33,0,0,15,12,0,0,1,0,1,1,1,2160,0,0,0,0,1,0,0,0,0,589.33002,249.13,784.31,1121.91,2744.6799,1.27,4665600,.249154,7.6778641,225,289,9.3071041,.1018437,.076112904
20500,9.3000002,12,32,1,1,2,16,1,0,0,1,1,0,1,2205,0,0,0,0,1,0,0,0,0,1295.15,436.45001,1002.57,2045.84,4780.0098,2.1700001,4862025,.23317119,7.698483,4,144,9.9281797,.0997971,.084468298
3298.6799,2.3099999,1,19,0,0,.5,13,1,0,0,0,1,0,0,1428,0,0,0,0,0,1,0,0,0,0,0,85,0,85,.059999999,2039184,.0257679,7.26403,.25,1,8.1012774,0,0
4400,2.75,4,20,0,0,.5,12,0,0,0,1,1,0,0,1600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2560000,0,7.377759,.25,16,8.3893595,0,0
18216,7.1999998,22,38,2,1,15,13,1,0,0,1,1,0,0,2530,0,0,0,0,0,1,0,0,0,571.72998,131.03,713.57001,607.16998,2023.5,.80000001,6400900,.1110837,7.8359752,225,484,9.8100557,.0333317,.0385793
7500,3.26,5,21,0,1,2,13,0,0,0,0,1,1,1,2304,0,0,0,0,0,1,0,0,0,268.54999,69.75,318.79001,419.67999,1076.77,.47,5308416,.14356931,7.7424021,4,25,8.922658,.055957299,.045106702
4811.8501,2.55,2,43,2,1,.5,12,0,1,0,0,1,0,1,1887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3560769,0,7.5427442,.25,4,8.478837,0,0
8500,4.6300001,35,55,0,0,15,12,0,1,0,0,1,0,1,1837.5,0,0,0,0,0,1,0,0,0,385.47,131.89,403.10001,595.53003,1515.99,.82999998,3376406,.1783518,7.516161,225,1225,9.047821,.070062399,.060865901
9450,4.7199998,6,22,0,0,.5,13,1,0,0,1,1,0,1,2000,0,0,0,0,0,1,0,0,0,403.17001,121.44,490.63,8.7299995,1023.97,.50999999,4000000,.1083566,7.600903,.25,36,9.1537704,.00092379999,.055514298
15000,3.75,5,20,0,0,2,13,1,0,0,1,1,0,1,4000,0,0,0,0,0,1,0,0,0,617.62,0,312.92001,0,930.53998,.23,16000000,.062036,8.2940493,4,25,9.6158056,0,.041174699
5880,3,47,63,4,1,8,6,0,0,1,0,0,0,0,1960,0,0,0,0,0,0,1,0,0,320.51001,129.32001,204.95,0,654.78003,.33000001,3841600,.1113571,7.5806999,64,2209,8.6793118,0,.076501697
5625,3,2,18,0,0,.5,12,1,0,0,0,1,0,1,1875,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.69,3515625,.2313209,7.5363641,.25,4,8.6349764,.089457802,.087754697
7711.8398,4.1999998,21,40,3,1,4,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,1,0,0,358.75,134.87,304.35999,503.20001,1301.1801,.70999998,3376406,.168725,7.516161,16,441,8.9505119,.0652503,.064008102
10118.5,5.7399998,5,59,0,0,4,10,1,0,0,0,1,0,1,1764,0,0,0,0,0,0,1,0,0,454.04001,184.39,453.10001,739.59003,1831.12,1.04,3111696,.18096749,7.4753389,16,25,9.2221203,.0730929,.063095301
13569.2,6.9200001,38,54,2,0,15,12,1,0,0,1,0,0,1,1960,0,0,0,0,0,0,1,0,0,868.77002,404.34,673.73999,1297.4399,3244.29,1.66,3841600,.2390922,7.5806999,225,1444,9.5155582,.095616497,.0938235
6426,3.3599999,6,25,3,1,2,10,0,1,0,1,1,0,0,1912.5,0,0,0,0,0,0,0,1,0,118.88,59.650002,0,0,178.53,.090000004,3657656,.027782399,7.5561671,4,36,8.7681074,0,.027782399
6500,2.5,15,37,3,1,2,10,0,0,1,0,1,0,0,2600,0,0,0,0,0,0,0,1,0,133.17999,0,297.14001,109.32,539.64001,.20999999,6760000,.083021499,7.8632669,4,225,8.7795572,.016818499,.020489199
8400,4.8600001,25,54,0,1,15,13,0,0,1,0,1,0,1,1728,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.15997,1565.1801,.91000003,2985984,.1863309,7.45472,225,625,9.0359869,.074542902,.063405998
12000,3.8499999,34,50,1,1,4,12,0,1,0,0,1,0,1,3120,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.15997,1565.1801,.5,9734400,.1304317,8.0455875,16,1156,9.392662,.05218,.0443842
9250,3.52,27,43,3,1,8,12,0,0,1,1,1,0,1,2625,0,0,0,0,0,0,0,1,0,395.17999,4.1500001,427.47,0,826.79999,.31,6890625,.089383803,7.8728361,64,729,9.1323786,0,.043170799
119000,85,60,62,0,1,2,12,0,0,1,1,1,0,1,1400,0,0,0,0,0,0,0,1,0,0,0,132,0,132,.090000004,1960000,.0011091999,7.2442269,4,3600,11.68688,0,0
4126.1499,2.5799999,6,24,2,1,.5,12,0,0,1,0,1,0,0,1600,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.72998,.47,2560000,.18170211,7.377759,.25,36,8.3250999,.057336699,.084492803
6143.9902,3.2,5,26,0,0,2,12,0,0,0,0,1,1,0,1920,0,0,0,0,0,0,0,0,1,175.85001,105.07,225.46001,0,506.38,.25999999,3686400,.082418799,7.560081,4,25,8.7232294,0,.045722701
4415.9902,2.3,3,24,0,0,.5,13,0,0,1,0,0,0,0,1920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3686400,0,7.560081,.25,9,8.3929873,0,0
9600,4,5,22,0,0,.5,13,0,0,1,1,1,0,0,2400,0,0,0,0,0,0,0,0,1,439.5,204.08,451.04001,504.28,1598.9,.67000002,5760000,.1665521,7.7832241,.25,25,9.1695185,.052529201,.067039602
6762,3.45,3,19,0,0,.5,13,0,1,0,1,1,0,1,1960,0,0,0,0,0,0,0,0,1,373.29001,115.07,248.13,301.48999,1037.98,.52999997,3841600,.1535019,7.5806999,.25,9,8.8190737,.044585899,.072221197
11025,5.6300001,40,57,0,0,15,10,1,0,0,0,0,1,1,1960,0,0,0,0,0,0,0,0,1,539.77002,245.39999,347.78,506.57999,1639.53,.83999997,3841600,.14871021,7.5806999,225,1600,9.3079205,.045948301,.071217202
9692.2998,5.0500002,5,30,2,0,.5,14,0,0,1,0,1,0,1,1920,0,0,0,0,0,0,0,0,1,283,106.5,300.32999,584.5,1274.33,.66000003,3686400,.13147859,7.560081,.25,25,9.1790867,.060305599,.040186498
10176.9,5.1900001,15,50,1,1,8,13,0,1,0,0,1,0,1,1960,0,0,0,0,0,0,0,0,1,283,106.5,300.32999,584.5,1274.33,.64999998,3841600,.1252179,7.5806999,64,225,9.2278757,.057434,.038272999
8014.9902,4.5799999,20,36,2,0,.5,14,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,1,794,84,290,353,1521,.87,3062500,.1897694,7.467371,.25,400,8.989069,.044042502,.1095447
9180,4.5,11,35,0,1,.5,13,0,0,0,0,1,0,1,2040,0,0,0,0,0,0,0,0,1,543.73999,0,664.83002,656.90997,1865.48,.91000003,4161600,.20321129,7.6207051,.25,121,9.1247826,.071558803,.059230901
15000,7.4400001,23,51,0,1,25,16,0,0,1,0,1,0,1,2016,0,0,0,0,0,0,0,0,1,930.46997,312.32001,653.71997,1264.6801,3161.1899,1.5700001,4064256,.21074601,7.608871,625,529,9.6158056,.084311999,.082852699
39000,19.120001,11,37,2,1,2,18,1,0,0,1,0,0,1,2040,0,0,0,0,0,0,0,0,1,740.67999,277.54999,158.25,2346.3501,3522.8301,1.73,4161600,.090328999,7.6207051,4,121,10.57132,.060162801,.0261085
9707.9902,4.6700001,13,44,1,0,4,6,0,0,0,0,1,1,0,2080,0,0,0,0,0,0,0,0,1,490.98999,237.99001,443.06,390.29999,1562.34,.75,4326400,.16093341,7.6401229,16,169,9.1807041,.040204,.075090699
7680,4,9,31,1,1,8,10,0,0,1,1,1,1,0,1920,0,1,0,0,0,0,0,0,0,195,39,451.20001,400,1085.2,.56999999,3686400,.14130209,7.560081,64,81,8.9463749,.052083299,.030468799
15504,7.5999999,40,62,0,0,2,8,0,1,0,1,1,1,0,2040,0,1,0,0,0,0,0,0,0,0,0,819.90002,888.48999,1708.39,.83999997,4161600,.1101903,7.6207051,4,1600,9.6488533,.057307102,0
6935.9902,3.4000001,6,23,0,1,2,12,0,0,0,0,1,0,0,2040,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51001,965.87,.47,4161600,.13925479,7.6207051,4,36,8.8444796,.042749502,.040781502
7046.1499,3.1400001,4,25,0,1,.5,14,0,0,1,1,1,0,0,2244,0,0,1,0,0,0,0,0,0,276.01999,0,428.95001,0,704.96997,.31,5035536,.1000504,7.7160149,.25,16,8.8602362,0,.039173201
9562.5,5,45,61,0,1,25,10,1,0,0,1,1,0,1,1912.5,0,0,1,0,0,0,0,0,0,642.34003,0,415.94,667.16998,1725.45,.89999998,3657656,.1804392,7.5561671,625,2025,9.1656046,.069769397,.067172803
4991.9902,2.4000001,10,56,0,0,2,6,0,0,1,0,1,0,0,2080,0,0,0,1,0,0,0,0,0,178.55,1.6900001,176.21001,0,356.45001,.17,4326400,.071404397,7.6401229,4,100,8.5155897,0,.0361058
5040,3,23,58,0,1,25,8,0,0,1,0,1,1,0,1680,0,0,0,1,0,0,0,0,0,342.76999,58.82,354.29999,287.17001,1043.0601,.62,2822400,.2069563,7.426549,625,529,8.5251617,.0569782,.079680599
2880,3,1,18,0,0,.5,12,1,0,0,1,1,0,0,960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,921600,0,6.8669329,.25,1,7.9655461,0,0
1150,1.15,9,47,0,1,2,12,1,0,0,0,1,0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000,0,6.9077549,4,81,7.0475168,0,0
3456,2.7,1,23,0,0,2,16,0,0,0,0,1,0,1,1280,0,0,0,0,0,1,0,0,0,144,0,28,0,172,.13,1638400,.0497685,7.1546149,4,1,8.1478672,0,.041666701
1614.6,2.3,37,23,0,0,.5,12,1,0,0,1,1,0,1,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,492804,0,6.5539341,.25,1369,7.3868432,0,0
8313,3.8399999,26,53,0,1,25,8,0,1,0,1,1,0,0,2167.5,0,0,0,0,0,1,0,0,0,294.57001,0,62.59,0,357.16,.16,4698056,.042964,7.6813302,625,676,9.0255756,0,.035434902
13230,4.9000001,3,19,0,0,2,12,1,0,0,1,1,0,0,2700,0,0,0,0,0,1,0,0,0,546.70001,0,747.15997,964.90997,2258.77,.83999997,7290000,.1707309,7.9010072,4,9,9.490242,.072933502,.041322801
